Count_Nuclei,Texture_AngularSecondMoment_Eosin_3_00_256,Texture_AngularSecondMoment_Eosin_3_01_256,Texture_AngularSecondMoment_Eosin_3_02_256,Texture_AngularSecondMoment_Eosin_3_03_256,Texture_AngularSecondMoment_Hematoxylin_3_00_256,Texture_AngularSecondMoment_Hematoxylin_3_01_256,Texture_AngularSecondMoment_Hematoxylin_3_02_256,Texture_AngularSecondMoment_Hematoxylin_3_03_256,Texture_Contrast_Eosin_3_00_256,Texture_Contrast_Eosin_3_01_256,Texture_Contrast_Eosin_3_02_256,Texture_Contrast_Eosin_3_03_256,Texture_Contrast_Hematoxylin_3_00_256,Texture_Contrast_Hematoxylin_3_01_256,Texture_Contrast_Hematoxylin_3_02_256,Texture_Contrast_Hematoxylin_3_03_256,Texture_Correlation_Eosin_3_00_256,Texture_Correlation_Eosin_3_01_256,Texture_Correlation_Eosin_3_02_256,Texture_Correlation_Eosin_3_03_256,Texture_Correlation_Hematoxylin_3_00_256,Texture_Correlation_Hematoxylin_3_01_256,Texture_Correlation_Hematoxylin_3_02_256,Texture_Correlation_Hematoxylin_3_03_256,Texture_DifferenceEntropy_Eosin_3_00_256,Texture_DifferenceEntropy_Eosin_3_01_256,Texture_DifferenceEntropy_Eosin_3_02_256,Texture_DifferenceEntropy_Eosin_3_03_256,Texture_DifferenceEntropy_Hematoxylin_3_00_256,Texture_DifferenceEntropy_Hematoxylin_3_01_256,Texture_DifferenceEntropy_Hematoxylin_3_02_256,Texture_DifferenceEntropy_Hematoxylin_3_03_256,Texture_DifferenceVariance_Eosin_3_00_256,Texture_DifferenceVariance_Eosin_3_01_256,Texture_DifferenceVariance_Eosin_3_02_256,Texture_DifferenceVariance_Eosin_3_03_256,Texture_DifferenceVariance_Hematoxylin_3_00_256,Texture_DifferenceVariance_Hematoxylin_3_01_256,Texture_DifferenceVariance_Hematoxylin_3_02_256,Texture_DifferenceVariance_Hematoxylin_3_03_256,Texture_Entropy_Eosin_3_00_256,Texture_Entropy_Eosin_3_01_256,Texture_Entropy_Eosin_3_02_256,Texture_Entropy_Eosin_3_03_256,Texture_Entropy_Hematoxylin_3_00_256,Texture_Entropy_Hematoxylin_3_01_256,Texture_Entropy_Hematoxylin_3_02_256,Texture_Entropy_Hematoxylin_3_03_256,Texture_InfoMeas1_Eosin_3_00_256,Texture_InfoMeas1_Eosin_3_01_256,Texture_InfoMeas1_Eosin_3_02_256,Texture_InfoMeas1_Eosin_3_03_256,Texture_InfoMeas1_Hematoxylin_3_00_256,Texture_InfoMeas1_Hematoxylin_3_01_256,Texture_InfoMeas1_Hematoxylin_3_02_256,Texture_InfoMeas1_Hematoxylin_3_03_256,Texture_InfoMeas2_Eosin_3_00_256,Texture_InfoMeas2_Eosin_3_01_256,Texture_InfoMeas2_Eosin_3_02_256,Texture_InfoMeas2_Eosin_3_03_256,Texture_InfoMeas2_Hematoxylin_3_00_256,Texture_InfoMeas2_Hematoxylin_3_01_256,Texture_InfoMeas2_Hematoxylin_3_02_256,Texture_InfoMeas2_Hematoxylin_3_03_256,Texture_InverseDifferenceMoment_Eosin_3_00_256,Texture_InverseDifferenceMoment_Eosin_3_01_256,Texture_InverseDifferenceMoment_Eosin_3_02_256,Texture_InverseDifferenceMoment_Eosin_3_03_256,Texture_InverseDifferenceMoment_Hematoxylin_3_00_256,Texture_InverseDifferenceMoment_Hematoxylin_3_01_256,Texture_InverseDifferenceMoment_Hematoxylin_3_02_256,Texture_InverseDifferenceMoment_Hematoxylin_3_03_256,Texture_SumAverage_Eosin_3_00_256,Texture_SumAverage_Eosin_3_01_256,Texture_SumAverage_Eosin_3_02_256,Texture_SumAverage_Eosin_3_03_256,Texture_SumAverage_Hematoxylin_3_00_256,Texture_SumAverage_Hematoxylin_3_01_256,Texture_SumAverage_Hematoxylin_3_02_256,Texture_SumAverage_Hematoxylin_3_03_256,Texture_SumEntropy_Eosin_3_00_256,Texture_SumEntropy_Eosin_3_01_256,Texture_SumEntropy_Eosin_3_02_256,Texture_SumEntropy_Eosin_3_03_256,Texture_SumEntropy_Hematoxylin_3_00_256,Texture_SumEntropy_Hematoxylin_3_01_256,Texture_SumEntropy_Hematoxylin_3_02_256,Texture_SumEntropy_Hematoxylin_3_03_256,Texture_SumVariance_Eosin_3_00_256,Texture_SumVariance_Eosin_3_01_256,Texture_SumVariance_Eosin_3_02_256,Texture_SumVariance_Eosin_3_03_256,Texture_SumVariance_Hematoxylin_3_00_256,Texture_SumVariance_Hematoxylin_3_01_256,Texture_SumVariance_Hematoxylin_3_02_256,Texture_SumVariance_Hematoxylin_3_03_256,Texture_Variance_Eosin_3_00_256,Texture_Variance_Eosin_3_01_256,Texture_Variance_Eosin_3_02_256,Texture_Variance_Eosin_3_03_256,Texture_Variance_Hematoxylin_3_00_256,Texture_Variance_Hematoxylin_3_01_256,Texture_Variance_Hematoxylin_3_02_256,Texture_Variance_Hematoxylin_3_03_256,Threshold_FinalThreshold_Threshold,Threshold_GuideThreshold_Threshold,Threshold_OrigThreshold_Threshold,Threshold_SumOfEntropies_Threshold,Threshold_WeightedVariance_Nuclei,Threshold_WeightedVariance_Threshold
338,0.002854192,0.00180656,0.002479661,0.001870536,0.000318088,0.000274775,0.00028775,0.000289082,132.7014732,239.9195379,161.1156361,227.5507621,1551.866525,1953.939934,1760.166563,1853.721378,0.914094128,0.84492534,0.895989682,0.852920538,0.317068976,0.14011613,0.22504629,0.184220566,4.389250933,4.861342597,4.543475514,4.813973104,6.21835784,6.418699506,6.333161438,6.373465871,0.000292067,0.000198098,0.000256162,0.000205168,6.03E-05,4.84E-05,5.31E-05,5.08E-05,10.59306449,11.01968021,10.73450045,10.98296192,12.927701,12.99877064,12.96594542,12.99166887,-0.187012673,-0.114141316,-0.162974428,-0.120424703,-0.021782329,-0.010901393,-0.015854136,-0.011988646,0.942106957,0.85823064,0.922564826,0.869029013,0.497752131,0.364412202,0.432606225,0.380831273,0.21980084,0.146339518,0.191745239,0.150846345,0.064457511,0.05209624,0.056594967,0.054312072,50.82883757,50.85080786,50.85886233,50.85063999,71.93752009,71.9381423,71.92580421,71.93806364,6.992430446,6.981686772,6.993406082,6.983454903,7.440937999,7.390832575,7.408505884,7.409165029,2956.760733,2854.326001,2936.954617,2866.705348,2992.857529,2590.72011,2782.470088,2690.941799,772.3655515,773.5613848,774.5175632,773.5640276,1136.181013,1136.165011,1135.659163,1136.165794,0.10366231,0.126996398,0.096655635,-12.31276874,14.05385665,1.492603042
439,0.000455859,0.00033488,0.000463625,0.000350401,0.000229306,0.00018352,0.000211038,0.000197319,223.6844976,376.7734606,231.6560357,336.4929344,2052.472909,2490.490829,2177.021232,2323.551817,0.819306642,0.695653115,0.813039407,0.72819168,0.295171811,0.145027521,0.252636825,0.202340104,4.914938012,5.300243946,4.939158335,5.220041392,6.529378797,6.679463408,6.571975326,6.628718562,0.000216908,0.000155904,0.000213187,0.000166522,4.07E-05,3.37E-05,3.89E-05,3.57E-05,12.04998153,12.38257256,12.0606938,12.31979067,13.6423793,13.69745306,13.65792615,13.68361946,-0.128825901,-0.077224735,-0.127339255,-0.08697593,-0.015770288,-0.007817945,-0.013644644,-0.009831356,0.899840912,0.793817265,0.897811287,0.820852761,0.441534421,0.319263252,0.413624234,0.355602002,0.119294008,0.088395186,0.119842074,0.092993225,0.043477862,0.036722603,0.042325645,0.038330602,77.33325841,77.35092825,77.36805407,77.35145202,97.62778335,97.6498008,97.66605388,97.65035527,7.443716005,7.406319652,7.444976143,7.415056161,7.837937657,7.7818063,7.823900302,7.804145843,2252.161874,2099.174078,2246.470847,2139.464642,3771.56461,3335.406241,3648.851126,3502.369304,618.961593,618.9868846,619.5317206,618.9893942,1456.00938,1456.474268,1456.468089,1456.48028,0.14099222,0.145590305,0.138049113,-11.61959604,15.97986031,0.95285642
396,0.00010214,7.98E-05,0.000102909,7.87E-05,0.000247615,0.00018883,0.00025543,0.000192904,1281.074003,1863.92849,1207.524263,1846.929833,3197.295118,3792.539684,3145.583012,3780.287561,0.700212088,0.563407042,0.717219802,0.567383885,0.25353002,0.114343101,0.265538073,0.117204831,5.994187946,6.298877649,5.983146581,6.303585523,6.822584757,6.958662844,6.818068598,6.960213376,7.62E-05,5.76E-05,7.51E-05,5.66E-05,3.10E-05,2.53E-05,3.07E-05,2.50E-05,14.12705647,14.36901569,14.11851021,14.37544826,14.16276544,14.21200696,14.16844849,14.21696506,-0.103063228,-0.070553425,-0.104190795,-0.069688964,-0.018867897,-0.012037992,-0.018132636,-0.011344994,0.885755453,0.806449596,0.88777657,0.80363541,0.486253313,0.39764541,0.477890221,0.386960812,0.073346615,0.057573949,0.071953922,0.05656991,0.041792791,0.035365101,0.041715234,0.035557549,162.6676091,162.8089312,162.781295,162.8102425,130.8210882,130.8904053,130.8807609,130.8909675,8.375194618,8.326768311,8.380269418,8.327884511,8.141140659,8.080545364,8.145921904,8.082234148,7265.461418,6674.589849,7332.84931,6691.493806,5369.144798,4771.8145,5420.097245,4784.071861,2136.633855,2134.629585,2135.093393,2134.60591,2141.609979,2141.088546,2141.420064,2141.089856,0.295025551,0.284359902,0.282842503,-11.49216817,15.93681147,0.838666247
384,0.000760472,0.000622866,0.000858406,0.000653893,0.000317015,0.00030545,0.000376287,0.000337971,172.8109629,255.2404903,134.350848,213.0099008,2185.322764,2336.20142,1894.906772,2134.31377,0.707790934,0.567883417,0.77267164,0.639381969,0.087359659,0.02422722,0.208331144,0.108548148,4.706478523,4.993405711,4.524375525,4.877321022,6.583338467,6.634873094,6.475292282,6.567412027,0.000234205,0.000184702,0.000268421,0.000200068,3.72E-05,3.49E-05,4.20E-05,3.77E-05,11.23977722,11.46928589,11.07701927,11.39145856,13.18608868,13.19736236,13.16310895,13.18878466,-0.09164797,-0.052521004,-0.119299211,-0.065737552,-0.005420205,-0.003718765,-0.008850363,-0.005014527,0.812563518,0.679201532,0.868739265,0.734147213,0.262978734,0.219043553,0.332308796,0.25328162,0.13005634,0.101842469,0.147941445,0.10821966,0.040832404,0.038312896,0.045882868,0.041085275,58.39023763,58.38123788,58.3881812,58.38101341,79.73699096,79.73900873,79.72758019,79.73884277,6.871328941,6.821162223,6.894384926,6.837567396,7.542008597,7.521021459,7.585948361,7.552258648,1009.978917,926.1096381,1047.647282,968.3503331,2603.689216,2452.211347,2892.212885,2654.085662,295.6974701,295.3375321,295.4995324,295.3400585,1197.252995,1197.103192,1196.779914,1197.099858,0.113349146,0.116527542,0.112884544,-11.41043942,15.80224,0.636238349
415,0.000526146,0.000404487,0.000515048,0.000403898,0.000285477,0.000244647,0.000279251,0.000246353,339.5703651,507.6543996,340.5663689,512.4114209,2359.78992,2627.793246,2357.624434,2607.750417,0.790503606,0.686705087,0.789625768,0.683769069,0.209344532,0.119799243,0.209733221,0.126516032,5.140941876,5.459434553,5.157149255,5.453819903,6.621779153,6.711498603,6.624930932,6.705177114,0.000142982,0.00010846,0.000140275,0.000110163,3.75E-05,3.30E-05,3.71E-05,3.33E-05,12.54902362,12.83650831,12.56687359,12.8304201,13.64986198,13.68389437,13.65285467,13.68223132,-0.13252174,-0.089662241,-0.129672935,-0.090567342,-0.016886257,-0.011994179,-0.016453978,-0.012234748,0.911885765,0.836838747,0.908256163,0.839000767,0.455430301,0.390135548,0.450207105,0.393711493,0.11292926,0.089005913,0.111236298,0.090104623,0.052657746,0.04623332,0.051993248,0.046598959,101.001845,100.9907937,101.0012272,100.9903505,100.7190446,100.7344598,100.7173153,100.7340655,7.689726689,7.661765445,7.688993186,7.662291151,7.829200542,7.791517487,7.827906284,7.79453977,2902.207297,2733.090203,2897.153064,2728.330526,3609.409097,3343.101975,3609.030107,3363.167222,810.4444154,810.1861507,809.4298583,810.1854867,1492.299754,1492.723805,1491.663635,1492.72941,0.174994661,0.16720055,0.175459256,-11.62670947,15.62990704,1.099540106
289,0.124635183,0.118337297,0.126284061,0.118147476,0.036101056,0.030854635,0.036964925,0.030824353,180.653107,286.8779921,170.4545224,294.3735502,1213.418778,1452.076871,1171.330409,1468.846263,0.885364146,0.817915221,0.891720475,0.813156173,0.529150146,0.436511348,0.544755185,0.430007191,4.053307064,4.336171008,4.004757238,4.349075683,5.321395427,5.515084218,5.290609802,5.523539389,0.000821081,0.000738318,0.000840981,0.000735852,0.000348648,0.000284484,0.000358495,0.000282788,8.654052978,8.887487416,8.602805338,8.897868606,10.72788599,10.86569898,10.69402017,10.86790256,-0.246114052,-0.198226879,-0.25338948,-0.196113659,-0.149000992,-0.124766294,-0.152351364,-0.124381604,0.954910434,0.926560824,0.957911551,0.9249503,0.906756599,0.874333553,0.910259247,0.873731063,0.424654745,0.400757437,0.430516844,0.400180744,0.320940118,0.295331235,0.324724485,0.294449552,46.22424018,46.19502591,46.09006852,46.19466425,76.17160527,76.15648559,76.05898591,76.15639542,5.756043077,5.793826947,5.741572386,5.794809504,6.664727646,6.687115763,6.650922332,6.685106525,2971.120113,2864.159606,2977.961997,2856.638229,3940.745621,3701.804632,3974.605888,3685.065297,787.9433049,787.7593995,787.1041298,787.7529447,1288.5411,1288.470376,1286.484074,1288.47789,0.066489958,0.057930078,0.082145816,-12.77588082,15.56875495,2.032177511
223,0.022935733,0.021044573,0.025708372,0.020298927,0.005904471,0.005146053,0.006225134,0.005078871,203.1322396,243.4276175,124.2012245,298.1822242,1071.218655,1094.772587,693.7022976,1303.294499,0.976363052,0.971689235,0.985558539,0.965321111,0.598992814,0.590268172,0.740137463,0.51222744,4.143181067,4.264233821,3.787301329,4.440693542,5.54242842,5.604095871,5.292021864,5.749783155,0.000385877,0.000344721,0.000479629,0.000315441,0.000149263,0.000134081,0.000170889,0.000122626,10.11004612,10.23228453,9.837760183,10.37233663,12.37829376,12.44640646,12.21123198,12.53507475,-0.305930922,-0.285861835,-0.35161657,-0.262395664,-0.121676726,-0.111703138,-0.147087729,-0.098249284,0.986939066,0.983387886,0.992451071,0.97795606,0.893785604,0.877872042,0.925261803,0.852146441,0.328056996,0.300845941,0.374758342,0.28883753,0.179816454,0.162541265,0.193065618,0.157404199,124.7905383,124.9372626,124.9490514,124.9359647,87.89750876,87.93462843,87.92541109,87.93439149,7.008230366,7.027208886,6.967899461,7.03343407,7.452234086,7.459788408,7.479687666,7.44470132,16984.55532,16953.39612,17076.44373,16898.57547,4271.422042,4249.076787,4645.291972,4040.566994,4296.921891,4299.205934,4300.161239,4299.189424,1335.660174,1335.962343,1334.748568,1335.965373,0.198504694,0.200014815,0.231905916,-11.13047961,15.65765109,2.266113637
425,0.001245926,0.001020705,0.001380631,0.000999336,0.000269421,0.000238918,0.000367962,0.000230748,367.5385632,457.0313226,224.3101949,492.8821813,2607.320695,2677.891826,1742.729006,2808.314229,0.750029303,0.689195983,0.847474973,0.664810979,0.182254998,0.160330768,0.453328605,0.119432269,5.280633247,5.450512254,4.928158878,5.504196197,6.69137394,6.724664302,6.412473364,6.758456584,0.000128841,0.000109835,0.000168529,0.000105144,3.59E-05,3.32E-05,4.74E-05,3.18E-05,12.4117461,12.57347497,12.11887987,12.6134019,13.71531664,13.73814722,13.60357502,13.74400479,-0.111680578,-0.087075138,-0.156242001,-0.080998163,-0.019319582,-0.01604746,-0.035341611,-0.015200936,0.877293901,0.825634375,0.933686492,0.809443076,0.484514831,0.446409369,0.622108204,0.435704724,0.113475052,0.097522743,0.134162483,0.094634634,0.05436037,0.048358224,0.062933238,0.047208465,90.4290084,90.42108762,90.38316448,90.42064539,102.8103518,102.812398,102.7672539,102.8121946,7.543775242,7.534290326,7.572828101,7.526469199,7.849432241,7.840228202,7.932025658,7.822539275,2573.114623,2483.930169,2716.980157,2448.038619,3769.534407,3700.552741,4633.053671,3570.103079,735.1632966,735.2403728,735.322588,735.2302,1594.213776,1594.611142,1593.945669,1594.604327,0.163209429,0.144742161,0.160760366,-11.88122541,15.96756692,1.533838698
360,0.000689429,0.000524905,0.000642189,0.000499376,0.000160064,0.000147479,0.000146526,0.00014106,170.5990451,267.6673797,196.6875067,298.3978355,1701.532518,1901.790291,1908.384964,2068.092302,0.787554269,0.666423654,0.754694315,0.628123408,0.249420274,0.161124858,0.158360673,0.087769384,4.563893653,4.899184749,4.67561312,4.99089731,6.391729853,6.478731896,6.481956015,6.545168019,0.000227375,0.000174859,0.000209112,0.000162461,4.48E-05,4.06E-05,4.05E-05,3.75E-05,11.39736507,11.70848941,11.4988841,11.77952072,13.55033952,13.58472775,13.58042007,13.60203187,-0.146888555,-0.096210537,-0.130204557,-0.084658216,-0.013574518,-0.008571235,-0.009238263,-0.00603232,0.914236678,0.832926618,0.893531917,0.804368313,0.411167667,0.332205638,0.344124841,0.281077241,0.153071547,0.118967976,0.144056314,0.112066928,0.045472658,0.040303736,0.042046102,0.038414856,72.4690752,72.49985275,72.49326545,72.49952755,94.03876599,94.05511199,94.06453634,94.05482804,7.143783244,7.114076836,7.134186991,7.102293728,7.670854109,7.631894798,7.628339922,7.597569099,1435.449184,1337.166913,1406.92398,1306.423988,2832.382961,2632.353577,2626.538495,2466.05129,401.5120574,401.2085732,400.9028716,401.2054558,1133.47887,1133.535967,1133.730865,1133.535898,0.143952059,0.12973164,0.145026743,-11.33532831,15.74209547,0.902421251
113,0.414423483,0.410883276,0.416218629,0.411972837,0.321203752,0.311695311,0.321586557,0.311695423,106.271251,173.4300215,95.17293286,142.905328,458.6933297,562.9664211,448.1741897,480.1321792,0.975389365,0.959877987,0.978006824,0.96693972,0.663888343,0.587574478,0.671562573,0.648260867,2.596100453,2.769601432,2.56399101,2.702332045,3.276000981,3.42492861,3.261084291,3.372459678,0.001789604,0.001746912,0.001805448,0.00176083,0.001454503,0.001367586,0.001466332,0.001372605,5.497788439,5.640195191,5.472499092,5.586631321,6.26450008,6.355944091,6.256212105,6.33147943,-0.394298368,-0.352674612,-0.40325473,-0.368319165,-0.274381197,-0.249008708,-0.277599094,-0.255751569,0.965815975,0.954271217,0.967971856,0.959016348,0.929301119,0.91431874,0.931072573,0.918594082,0.687443941,0.675822451,0.690401822,0.679932945,0.629376147,0.613898385,0.631337022,0.615650328,57.30107011,57.3452109,57.44262671,57.34566369,54.98564998,54.98940372,55.00051267,54.98986609,3.847377998,3.868009386,3.836436771,3.86272729,4.11537826,4.140387233,4.111837474,4.147705914,8529.934357,8471.700652,8559.596383,8502.23184,2270.717091,2167.060656,2280.955638,2249.914803,2159.051402,2161.282668,2163.692329,2161.284292,682.3526052,682.5067692,682.282457,682.5117455,0.071250535,0.074030042,0.093757876,-12.03940918,13.50966596,0.557266161
286,0.139250902,0.137466773,0.139771076,0.13745419,0.091998958,0.088173907,0.092632738,0.08816887,124.2614022,192.9425944,132.9655448,203.6055019,1199.718328,1455.816184,1356.53898,1503.635072,0.909625932,0.859597846,0.903218447,0.851837872,0.529245891,0.428749508,0.467314031,0.409986263,3.774804205,4.034662938,3.831181664,4.068133876,5.114477623,5.268829689,5.166983133,5.289064673,0.0007688,0.000712749,0.000758181,0.000707099,0.000489208,0.000447269,0.000492219,0.000445577,8.371707066,8.587602275,8.414688806,8.614573976,10.20045058,10.2880959,10.21188416,10.29439026,-0.287825201,-0.243543156,-0.278163392,-0.238026842,-0.171860508,-0.15624648,-0.169071456,-0.155117385,0.969574361,0.952671488,0.96646038,0.949979529,0.923622462,0.908365705,0.921041876,0.907144222,0.454632874,0.432887622,0.450053473,0.430779976,0.367322812,0.353257948,0.368020424,0.352487,50.88095598,50.86095712,50.81265017,50.86063288,82.9241868,82.9130771,82.86528985,82.91260033,5.553814315,5.548901469,5.545702135,5.544879608,6.278992542,6.272082377,6.251534251,6.265319314,2625.673507,2555.485243,2614.780096,2544.809414,3897.287964,3641.128867,3736.66437,3593.314298,687.4837274,687.1069594,686.9364103,687.103729,1274.251573,1274.236263,1273.300838,1274.237342,0.050436925,0.042047147,0.091195264,-12.44330733,15.84504264,0.85059797
211,0.042887694,0.038856767,0.040012309,0.03865955,0.014539328,0.012099474,0.013988561,0.012113213,114.3998416,295.7084075,251.6994273,308.2449021,397.9060329,881.3655276,810.3831511,891.630569,0.985013069,0.961226134,0.966994392,0.95958227,0.807578528,0.574199052,0.608493903,0.569239685,3.736820102,4.392926178,4.302412768,4.386291144,4.750908098,5.39185531,5.300124671,5.371787318,0.00054662,0.000391284,0.000414129,0.000396512,0.000276601,0.000189084,0.000213384,0.00019245,9.855017058,10.4089148,10.32370037,10.39829,11.24318488,11.73512121,11.65307456,11.71904623,-0.369769572,-0.279555237,-0.293471373,-0.281312241,-0.228814799,-0.152391096,-0.165192536,-0.154921619,0.994263542,0.982875399,0.985543657,0.983238729,0.972239051,0.925038104,0.936662647,0.927502232,0.39093682,0.32458492,0.335865325,0.327380459,0.272973306,0.224362482,0.241315742,0.226194917,182.5854478,182.7437812,182.7110886,182.7436622,99.27858621,99.39753905,99.38871779,99.39755439,6.863059678,6.898493687,6.891324921,6.90772774,7.207220033,7.147809847,7.139763135,7.151711332,15152.21386,14957.26675,15000.21945,14944.70995,3737.869763,3258.43516,3329.44076,3248.168472,3816.653426,3813.243789,3812.97972,3813.238713,1033.943949,1034.950172,1034.955978,1034.94976,0.152375533,0.119446121,0.313338513,-11.39163122,12.97333662,0.742911689
163,0.003339833,0.002956204,0.003173762,0.003034791,0.00155388,0.00135634,0.001502547,0.001376449,70.80169851,166.0286827,138.8142991,146.0320824,226.7286715,527.2789338,518.6828869,524.6865568,0.986652225,0.968728627,0.97379826,0.972495043,0.884294634,0.731117779,0.735303427,0.732441108,4.03901301,4.592386597,4.490151314,4.514399192,4.9021448,5.49863466,5.472981854,5.461759308,0.000292441,0.000198804,0.000212194,0.00020914,0.000153458,9.77E-05,0.00010127,0.000102035,11.31430425,11.81817148,11.73643161,11.75182327,12.15492196,12.60968114,12.58153676,12.58507839,-0.305387857,-0.229856476,-0.241682808,-0.239796734,-0.155425513,-0.086287216,-0.090579868,-0.090024459,0.991492524,0.976495159,0.979948353,0.979447573,0.93330328,0.824170172,0.834806069,0.833469337,0.220106524,0.16784111,0.177327398,0.17324189,0.137187966,0.102752568,0.109060636,0.105662598,294.8404224,294.7993028,294.9330973,294.7995426,95.09526984,95.11413404,95.1198685,95.11448322,7.622010703,7.604198519,7.587147389,7.600568105,7.502057929,7.391665915,7.39208355,7.409666288,10537.96267,10452.54443,10456.99324,10472.56911,3692.340599,3394.727742,3400.392305,3397.340123,2652.191092,2654.643278,2648.951885,2654.650297,979.7673176,980.5016691,979.768798,980.50667,0.28836995,0.205158696,0.539072493,-11.52450536,5.223132071,0.481094456
299,0.023394634,0.020026722,0.024358697,0.019899777,0.009785777,0.00940371,0.009876819,0.009392131,136.0997136,215.6167342,127.3000285,216.3601623,1011.474665,1193.134358,961.6064683,1200.038214,0.947523105,0.917027288,0.951079976,0.916741129,0.545092572,0.464062225,0.568331345,0.460962501,4.264148274,4.579905832,4.163742992,4.620927599,5.698321989,5.818731235,5.660138636,5.839846871,0.000329827,0.000263634,0.00036055,0.00025352,0.000125999,0.000114315,0.000130181,0.00011215,9.940222997,10.21999482,9.857086907,10.24507725,12.00032884,12.08164403,11.98548423,12.09001037,-0.240250512,-0.191175856,-0.25576985,-0.186739326,-0.087502782,-0.074828838,-0.090309487,-0.073499573,0.966302815,0.940590966,0.971838713,0.937435121,0.816393164,0.780421367,0.823483041,0.776196548,0.295328716,0.254682506,0.313808986,0.248516237,0.165603079,0.156521036,0.168748251,0.155330548,53.45540046,53.51911907,53.55720973,53.51914976,69.29688839,69.33899472,69.35746492,69.3388422,6.76576134,6.7985482,6.759559079,6.797973436,7.103677579,7.107484221,7.114751192,7.100809811,5050.93404,4981.67595,5077.114001,4980.92774,3435.472567,3259.376415,3493.692553,3252.483978,1296.758438,1299.323171,1301.103507,1299.321976,1111.736808,1113.127693,1113.824755,1113.130548,0.110763222,0.137080878,0.095822718,-12.71899918,13.47171755,2.302826357
263,0.030525232,0.027444913,0.03358286,0.027445448,0.011405237,0.010550501,0.011606992,0.010595201,189.6617038,254.1624418,134.5308014,271.9500202,997.4958996,1087.455224,750.2721051,1152.673159,0.967952227,0.957100356,0.977311461,0.954098514,0.721961669,0.696937266,0.79106322,0.678755822,4.308743599,4.52545008,4.032764962,4.569849891,5.570149128,5.671371933,5.375937558,5.701022831,0.000352204,0.000298327,0.000429655,0.000294082,0.000142426,0.000127604,0.000160312,0.00012588,10.23319123,10.43077733,9.996893836,10.45738806,12.23957923,12.33138033,12.11956772,12.3460415,-0.281160265,-0.248514121,-0.322115963,-0.244044137,-0.135943452,-0.122209022,-0.154951163,-0.11997403,0.982261886,0.973745792,0.98917696,0.972289594,0.912273301,0.89393919,0.932418918,0.890585763,0.311591216,0.279665082,0.352738733,0.278581404,0.186769105,0.174126323,0.198174812,0.172993003,88.17307251,88.30674158,88.38536534,88.30736416,94.57941146,94.63982806,94.68509064,94.63952684,7.035913011,7.067896344,7.003385653,7.07275887,7.437794655,7.44457216,7.45333403,7.442262297,11646.52436,11595.00089,11724.3905,11577.34045,6177.744256,6088.981205,6431.537678,6023.63221,2959.046515,2962.290833,2964.730326,2962.322617,1793.810039,1794.109107,1795.452446,1794.076342,0.16003615,0.175814226,0.150798039,-12.27340514,14.47122865,2.440084015
340,0.003168716,0.002324385,0.003372577,0.002216104,0.000220025,0.000203979,0.000227935,0.00019979,181.7135209,275.3127554,159.6781973,272.4276885,1275.854232,1442.163193,1170.355294,1449.7267,0.775434248,0.659659172,0.802435851,0.663224529,0.394337325,0.315282481,0.444327141,0.311694675,4.258956955,4.584947524,4.18150485,4.595536084,6.108067769,6.206597275,6.048980875,6.22692501,0.000289453,0.000224689,0.000304541,0.00021899,6.65E-05,6.03E-05,6.96E-05,5.81E-05,10.14877324,10.44828812,10.07294954,10.47109717,13.18226519,13.23534807,13.15232511,13.24550475,-0.173183114,-0.119125104,-0.186453109,-0.115022082,-0.029480734,-0.021491317,-0.033867318,-0.019973282,0.924126611,0.856617554,0.934863001,0.849339997,0.570912055,0.499889539,0.603613878,0.48425106,0.238538447,0.182614927,0.250198303,0.176597812,0.062077581,0.055567048,0.064470417,0.054011643,41.89208937,41.88644153,41.86410382,41.8866756,81.39794109,81.38888148,81.37864896,81.38889683,6.713171846,6.712424192,6.711533422,6.709970988,7.536294125,7.513183206,7.549558361,7.505524148,1436.641186,1342.552238,1456.791172,1345.431759,2937.230987,2770.269386,3042.034334,2762.725674,404.5886767,404.4662483,404.1173424,404.4648619,1053.271305,1053.108145,1053.097407,1053.113094,0.088751183,0.093209445,0.084568532,-12.33935494,14.72476094,1.369530525
